"Fecha";"Mercado";"Producto";"Precio"
"07-07-10";"Rosario";"Soja";"U$S 241.34"
"08-07-10";"Rosario";"Soja";"U$S 242.32"
"09-07-10";"Rosario";"Soja";"U$S 271.27"
"12-07-10";"Rosario";"Soja";"U$S 246.39"
"13-07-10";"Rosario";"Soja";"U$S 249.11"
"14-07-10";"Rosario";"Soja";"U$S 248.35"
"15-07-10";"Rosario";"Soja";"U$S 251.08"
"16-07-10";"Rosario";"Soja";"U$S 251.14"
"19-07-10";"Rosario";"Soja";"U$S 244.98"
"20-07-10";"Rosario";"Soja";"U$S 248.6"
"21-07-10";"Rosario";"Soja";"U$S 250.89"
"22-07-10";"Rosario";"Soja";"U$S 253.56"
"23-07-10";"Rosario";"Soja";"U$S 254.39"
"26-07-10";"Rosario";"Soja";"U$S 247.58"
"27-07-10";"Rosario";"Soja";"U$S 252.1"
"28-07-10";"Rosario";"Soja";"U$S 255.07"
"29-07-10";"Rosario";"Soja";"U$S 257.18"
"30-07-10";"Rosario";"Soja";"U$S 261.42"
"02-08-10";"Rosario";"Soja";"U$S 260.54"
"03-08-10";"Rosario";"Soja";"U$S 259.28"
"04-08-10";"Rosario";"Soja";"U$S 263.16"
"05-08-10";"Rosario";"Soja";"U$S 265.7"
"06-08-10";"Rosario";"Soja";"U$S 266.02"
"09-08-10";"Rosario";"Soja";"U$S 266.28"
"10-08-10";"Rosario";"Soja";"U$S 266.46"
"11-08-10";"Rosario";"Soja";"U$S 265.12"
"12-08-10";"Rosario";"Soja";"U$S 268.5"
"13-08-10";"Rosario";"Soja";"U$S 269.13"
"17-08-10";"Rosario";"Soja";"U$S 266.9"
"18-08-10";"Rosario";"Soja";"U$S 267.02"
"19-08-10";"Rosario";"Soja";"U$S 263.65"
"20-08-10";"Rosario";"Soja";"U$S 260.28"
"23-08-10";"Rosario";"Soja";"U$S 262.76"
"24-08-10";"Rosario";"Soja";"U$S 257.36"
"25-08-10";"Rosario";"Soja";"U$S 256.27"
"26-08-10";"Rosario";"Soja";"U$S 258.37"
"27-08-10";"Rosario";"Soja";"U$S 262.3"
"30-08-10";"Rosario";"Soja";"U$S 263.24"
"31-08-10";"Rosario";"Soja";"U$S 262.28"
"01-09-10";"Rosario";"Soja";"U$S 262.53"
"02-09-10";"Rosario";"Soja";"U$S 262.73"
"03-09-10";"Rosario";"Soja";"U$S 267.43"
"06-09-10";"Rosario";"Soja";"U$S 267.24"
"07-09-10";"Rosario";"Soja";"U$S 270.59"
"08-09-10";"Rosario";"Soja";"U$S 271.08"
"09-09-10";"Rosario";"Soja";"U$S 270.85"
"10-09-10";"Rosario";"Soja";"U$S 268.31"
"13-09-10";"Rosario";"Soja";"U$S 268.11"
"14-09-10";"Rosario";"Soja";"U$S 268.04"
"15-09-10";"Rosario";"Soja";"U$S 268.1"
"16-09-10";"Rosario";"Soja";"U$S 265.26"
"17-09-10";"Rosario";"Soja";"U$S 271.2"
"20-09-10";"Rosario";"Soja";"U$S 273.67"
"21-09-10";"Rosario";"Soja";"U$S 273.48"
"22-09-10";"Rosario";"Soja";"U$S 273.53"
"23-09-10";"Rosario";"Soja";"U$S 273.84"
"24-09-10";"Rosario";"Soja";"U$S 277.78"
"27-09-10";"Rosario";"Soja";"U$S 277.01"
"28-09-10";"Rosario";"Soja";"U$S 276.87"
"29-09-10";"Rosario";"Soja";"U$S 274.97"
"30-09-10";"Rosario";"Soja";"U$S 272.73"
"01-10-10";"Rosario";"Soja";"U$S 265.08"
"04-10-10";"Rosario";"Soja";"U$S 265.28"
"05-10-10";"Rosario";"Soja";"U$S 270.34"
"06-10-10";"Rosario";"Soja";"U$S 267.68"
"08-10-10";"Rosario";"Soja";"U$S 278.82"
"12-10-10";"Rosario";"Soja";"U$S 290.27"
"13-10-10";"Rosario";"Soja";"U$S 292.76"
"14-10-10";"Rosario";"Soja";"U$S 295.34"
"15-10-10";"Rosario";"Soja";"U$S 294.82"
"18-10-10";"Rosario";"Soja";"U$S 295.4"
"19-10-10";"Rosario";"Soja";"U$S 299.34"
"20-10-10";"Rosario";"Soja";"U$S 306.47"
"21-10-10";"Rosario";"Soja";"U$S 306.59"
"22-10-10";"Rosario";"Soja";"U$S 307"
"25-10-10";"Rosario";"Soja";"U$S 309.73"
"26-10-10";"Rosario";"Soja";"U$S 311.65"
"28-10-10";"Rosario";"Soja";"U$S 316.4"
"29-10-10";"Rosario";"Soja";"U$S 316.35"
"01-11-10";"Rosario";"Soja";"U$S 317.76"
"02-11-10";"Rosario";"Soja";"U$S 318.09"
"03-11-10";"Rosario";"Soja";"U$S 318.93"
"04-11-10";"Rosario";"Soja";"U$S 327.1"
"05-11-10";"Rosario";"Soja";"U$S 328.7"
"08-11-10";"Rosario";"Soja";"U$S 329.8"
"09-11-10";"Rosario";"Soja";"U$S 343.51"
"10-11-10";"Rosario";"Soja";"U$S 343.1"
"11-11-10";"Rosario";"Soja";"U$S 345.53"
"12-11-10";"Rosario";"Soja";"U$S 327.87"
"15-11-10";"Rosario";"Soja";"U$S 334.26"
"17-11-10";"Rosario";"Soja";"U$S 316.89"
"18-11-10";"Rosario";"Soja";"U$S 323.43"
"19-11-10";"Rosario";"Soja";"U$S 322.17"
"23-11-10";"Rosario";"Soja";"U$S 325.2"
"24-11-10";"Rosario";"Soja";"U$S 328.84"
"25-11-10";"Rosario";"Soja";"U$S 329.31"
"26-11-10";"Rosario";"Soja";"U$S 328.39"
"29-11-10";"Rosario";"Soja";"U$S 326.73"
"30-11-10";"Rosario";"Soja";"U$S 326.6"
"01-12-10";"Rosario";"Soja";"U$S 331.24"
"02-12-10";"Rosario";"Soja";"U$S 331.25"
"03-12-10";"Rosario";"Soja";"U$S 337.36"
"06-12-10";"Rosario";"Soja";"U$S 334"
"07-12-10";"Rosario";"Soja";"U$S 337.78"
"09-12-10";"Rosario";"Soja";"U$S 337.91"
"10-12-10";"Rosario";"Soja";"U$S 337.36"
"13-12-10";"Rosario";"Soja";"U$S 343.32"
"14-12-10";"Rosario";"Soja";"U$S 343.23"
"15-12-10";"Rosario";"Soja";"U$S 347.26"
"16-12-10";"Rosario";"Soja";"U$S 343.9"
"17-12-10";"Rosario";"Soja";"U$S 342.22"
"20-12-10";"Rosario";"Soja";"U$S 347.26"
"21-12-10";"Rosario";"Soja";"U$S 350.62"
"22-12-10";"Rosario";"Soja";"U$S 351.71"
"23-12-10";"Rosario";"Soja";"U$S 352.94"
"27-12-10";"Rosario";"Soja";"U$S 363.58"
"28-12-10";"Rosario";"Soja";"U$S 365.36"
"29-12-10";"Rosario";"Soja";"U$S 363.88"
"30-12-10";"Rosario";"Soja";"U$S 363.93"
"03-01-11";"Rosario";"Soja";"U$S 369.24"
"04-01-11";"Rosario";"Soja";"U$S 360.94"
"05-01-11";"Rosario";"Soja";"U$S 363.29"
"06-01-11";"Rosario";"Soja";"U$S 358.01"
"07-01-11";"Rosario";"Soja";"U$S 351.43"
"10-01-11";"Rosario";"Soja";"U$S 359.98"
"11-01-11";"Rosario";"Soja";"U$S 354.45"
"12-01-11";"Rosario";"Soja";"U$S 369.22"
"13-01-11";"Rosario";"Soja";"U$S 367.45"
"14-01-11";"Rosario";"Soja";"U$S 365.01"
"24-01-11";"Rosario";"Soja";"U$S 351.82"
"25-01-11";"Rosario";"Soja";"U$S 347.87"
"26-01-11";"Rosario";"Soja";"U$S 351.63"
"27-01-11";"Rosario";"Soja";"U$S 353.94"
"28-01-11";"Rosario";"Soja";"U$S 353.54"
"31-01-11";"Rosario";"Soja";"U$S 355.91"
"01-02-11";"Rosario";"Soja";"U$S 355.95"
"02-02-11";"Rosario";"Soja";"U$S 356.04"
"03-02-11";"Rosario";"Soja";"U$S 357.88"
"04-02-11";"Rosario";"Soja";"U$S 355.74"
"07-02-11";"Rosario";"Soja";"U$S 355.86"
"08-02-11";"Rosario";"Soja";"U$S 357.86"
"09-02-11";"Rosario";"Soja";"U$S 362.84"
"10-02-11";"Rosario";"Soja";"U$S 363.18"
"11-02-11";"Rosario";"Soja";"U$S 354.3"
"14-02-11";"Rosario";"Soja";"U$S 350.98"
"15-02-11";"Rosario";"Soja";"U$S 341.61"
"16-02-11";"Rosario";"Soja";"U$S 338.55"
"17-02-11";"Rosario";"Soja";"U$S 346.17"
"18-02-11";"Rosario";"Soja";"U$S 337.64"
"21-02-11";"Rosario";"Soja";"U$S 336.4"
"23-02-11";"Rosario";"Soja";"U$S 328.37"
"24-02-11";"Rosario";"Soja";"U$S 330.6"
"25-02-11";"Rosario";"Soja";"U$S 342.52"
"28-02-11";"Rosario";"Soja";"U$S 341.19"
"01-03-11";"Rosario";"Soja";"U$S 341.97"
"02-03-11";"Rosario";"Soja";"U$S 345.78"
"03-03-11";"Rosario";"Soja";"U$S 347.48"
"04-03-11";"Rosario";"Soja";"U$S 344.17"
"09-03-11";"Rosario";"Soja";"U$S 329.78"
"10-03-11";"Rosario";"Soja";"U$S 326.35"
"11-03-11";"Rosario";"Soja";"U$S 323.49"
"14-03-11";"Rosario";"Soja";"U$S 322.66"
"15-03-11";"Rosario";"Soja";"U$S 308.38"
"16-03-11";"Rosario";"Soja";"U$S 310.34"
"17-03-11";"Rosario";"Soja";"U$S 320.87"
"18-03-11";"Rosario";"Soja";"U$S 330.4"
"21-03-11";"Rosario";"Soja";"U$S 325.17"
"22-03-11";"Rosario";"Soja";"U$S 321.87"
"23-03-11";"Rosario";"Soja";"U$S 320.63"
"28-03-11";"Rosario";"Soja";"U$S 318.5"
"29-03-11";"Rosario";"Soja";"U$S 318.01"
"30-03-11";"Rosario";"Soja";"U$S 318.02"
"31-03-11";"Rosario";"Soja";"U$S 323.63"
"01-04-11";"Rosario";"Soja";"U$S 317.71"
"04-04-11";"Rosario";"Soja";"U$S 316.88"
"05-04-11";"Rosario";"Soja";"U$S 314.5"
"06-04-11";"Rosario";"Soja";"U$S 317.22"
"07-04-11";"Rosario";"Soja";"U$S 313.35"
"08-04-11";"Rosario";"Soja";"U$S 316.05"
"11-04-11";"Rosario";"Soja";"U$S 316.05"
"12-04-11";"Rosario";"Soja";"U$S 308.26"
"13-04-11";"Rosario";"Soja";"U$S 308.03"
"14-04-11";"Rosario";"Soja";"U$S 307.35"
"15-04-11";"Rosario";"Soja";"U$S 307.62"
"18-04-11";"Rosario";"Soja";"U$S 310.01"
"19-04-11";"Rosario";"Soja";"U$S 310.72"
"20-04-11";"Rosario";"Soja";"U$S 318.95"
"25-04-11";"Rosario";"Soja";"U$S 320.68"
"26-04-11";"Rosario";"Soja";"U$S 319.45"
"27-04-11";"Rosario";"Soja";"U$S 318.48"
"28-04-11";"Rosario";"Soja";"U$S 307.84"
"29-04-11";"Rosario";"Soja";"U$S 318.63"
"02-05-11";"Rosario";"Soja";"U$S 317.97"
"03-05-11";"Rosario";"Soja";"U$S 313.88"
"04-05-11";"Rosario";"Soja";"U$S 312.58"
"05-05-11";"Rosario";"Soja";"U$S 307.6"
"06-05-11";"Rosario";"Soja";"U$S 308.75"
"09-05-11";"Rosario";"Soja";"U$S 309.53"
"10-05-11";"Rosario";"Soja";"U$S 312.67"
"11-05-11";"Rosario";"Soja";"U$S 309.82"
"12-05-11";"Rosario";"Soja";"U$S 313.57"
"13-05-11";"Rosario";"Soja";"U$S 311.78"
"16-05-11";"Rosario";"Soja";"U$S 310.48"
"17-05-11";"Rosario";"Soja";"U$S 311.38"
"18-05-11";"Rosario";"Soja";"U$S 317.91"
"19-05-11";"Rosario";"Soja";"U$S 316.12"
"20-05-11";"Rosario";"Soja";"U$S 318.28"
"23-05-11";"Rosario";"Soja";"U$S 314.41"
"24-05-11";"Rosario";"Soja";"U$S 314.98"
"26-05-11";"Rosario";"Soja";"U$S 317.43"
"27-05-11";"Rosario";"Soja";"U$S 313.26"
"30-05-11";"Rosario";"Soja";"U$S 313.11"
"31-05-11";"Rosario";"Soja";"U$S 311.98"
"01-06-11";"Rosario";"Soja";"U$S 314.26"
"02-06-11";"Rosario";"Soja";"U$S 318.34"
"03-06-11";"Rosario";"Soja";"U$S 321.27"
"06-06-11";"Rosario";"Soja";"U$S 313.54"
"07-06-11";"Rosario";"Soja";"U$S 316.72"
"08-06-11";"Rosario";"Soja";"U$S 319.89"
"09-06-11";"Rosario";"Soja";"U$S 319.33"
"10-06-11";"Rosario";"Soja";"U$S 317.45"
"13-06-11";"Rosario";"Soja";"U$S 315"
"14-06-11";"Rosario";"Soja";"U$S 310.77"
"15-06-11";"Rosario";"Soja";"U$S 317.29"
"16-06-11";"Rosario";"Soja";"U$S 311.43"
"17-06-11";"Rosario";"Soja";"U$S 305.25"
"21-06-11";"Rosario";"Soja";"U$S 314.3"
"22-06-11";"Rosario";"Soja";"U$S 307.64"
"23-06-11";"Rosario";"Soja";"U$S 303"
"24-06-11";"Rosario";"Soja";"U$S 302.44"
"27-06-11";"Rosario";"Soja";"U$S 304.73"
"28-06-11";"Rosario";"Soja";"U$S 307.87"
"29-06-11";"Rosario";"Soja";"U$S 309.49"
"01-07-11";"Rosario";"Soja";"U$S 305.35"
"04-07-11";"Rosario";"Soja";"U$S 304.5"
"05-07-11";"Rosario";"Soja";"U$S 308.31"
"06-07-11";"Rosario";"Soja";"U$S 308.4"
"07-07-11";"Rosario";"Soja";"U$S 312.67"
"08-07-11";"Rosario";"Soja";"U$S 314.49"
"11-07-11";"Rosario";"Soja";"U$S 314.41"
"12-07-11";"Rosario";"Soja";"U$S 315.41"
"13-07-11";"Rosario";"Soja";"U$S 321.2"
"14-07-11";"Rosario";"Soja";"U$S 321.32"
"15-07-11";"Rosario";"Soja";"U$S 319.76"
"18-07-11";"Rosario";"Soja";"U$S 320.01"
"19-07-11";"Rosario";"Soja";"U$S 319.15"
"20-07-11";"Rosario";"Soja";"U$S 319.15"
"21-07-11";"Rosario";"Soja";"U$S 318.92"
"22-07-11";"Rosario";"Soja";"U$S 318.68"
"25-07-11";"Rosario";"Soja";"U$S 313.91"
"26-07-11";"Rosario";"Soja";"U$S 320.04"
"27-07-11";"Rosario";"Soja";"U$S 318.51"
"28-07-11";"Rosario";"Soja";"U$S 318.69"
"29-07-11";"Rosario";"Soja";"U$S 314.84"
"01-08-11";"Rosario";"Soja";"U$S 315.89"
"02-08-11";"Rosario";"Soja";"U$S 319.91"
"03-08-11";"Rosario";"Soja";"U$S 320.4"
"04-08-11";"Rosario";"Soja";"U$S 314.95"
"05-08-11";"Rosario";"Soja";"U$S 314"
"08-08-11";"Rosario";"Soja";"U$S 306.45"
"09-08-11";"Rosario";"Soja";"U$S 307.24"
"10-08-11";"Rosario";"Soja";"U$S 309.6"
"11-08-11";"Rosario";"Soja";"U$S 316.9"
"12-08-11";"Rosario";"Soja";"U$S 319.62"
"15-08-11";"Rosario";"Soja";"U$S 319.63"
"16-08-11";"Rosario";"Soja";"U$S 319.48"
"17-08-11";"Rosario";"Soja";"U$S 321.33"
"18-08-11";"Rosario";"Soja";"U$S 318.36"
"19-08-11";"Rosario";"Soja";"U$S 319.53"
"23-08-11";"Rosario";"Soja";"U$S 322.78"
"24-08-11";"Rosario";"Soja";"U$S 322.5"
"25-08-11";"Rosario";"Soja";"U$S 322.58"
"26-08-11";"Rosario";"Soja";"U$S 326.96"
"29-08-11";"Rosario";"Soja";"U$S 329.04"
"30-08-11";"Rosario";"Soja";"U$S 330.15"
"31-08-11";"Rosario";"Soja";"U$S 331.07"
"01-09-11";"Rosario";"Soja";"U$S 326.23"
"02-09-11";"Rosario";"Soja";"U$S 329.37"
"06-09-11";"Rosario";"Soja";"U$S 322.01"
"08-09-11";"Rosario";"Soja";"U$S 322.47"
"09-09-11";"Rosario";"Soja";"U$S 327.15"
"14-09-11";"Rosario";"Soja";"U$S 323.03"
"15-09-11";"Rosario";"Soja";"U$S 317.48"
"19-09-11";"Rosario";"Soja";"U$S 307.87"
"20-09-11";"Rosario";"Soja";"U$S 309.31"
"21-09-11";"Rosario";"Soja";"U$S 309.14"
"29-09-11";"Rosario";"Soja";"U$S 297.03"
"03-10-11";"Rosario";"Soja";"U$S 290.84"
"04-10-11";"Rosario";"Soja";"U$S 289.42"
"05-10-11";"Rosario";"Soja";"U$S 288.57"
"11-10-11";"Rosario";"Soja";"U$S 300.4"
"12-10-11";"Rosario";"Soja";"U$S 300.4"
"13-10-11";"Rosario";"Soja";"U$S 303.82"
"14-10-11";"Rosario";"Soja";"U$S 308.35"
"17-10-11";"Rosario";"Soja";"U$S 304.14"
"18-10-11";"Rosario";"Soja";"U$S 303.67"
"19-10-11";"Rosario";"Soja";"U$S 299.88"
"24-10-11";"Rosario";"Soja";"U$S 305.24"
"25-10-11";"Rosario";"Soja";"U$S 304.53"
"27-10-11";"Rosario";"Soja";"U$S 305.71"
"03-11-11";"Rosario";"Soja";"U$S 299.06"
"04-11-11";"Rosario";"Soja";"U$S 299.58"
"08-11-11";"Rosario";"Soja";"U$S 298.59"
"09-11-11";"Rosario";"Soja";"U$S 296.11"
"11-11-11";"Rosario";"Soja";"U$S 293.07"
"14-11-11";"Rosario";"Soja";"U$S 293.1"
"15-11-11";"Rosario";"Soja";"U$S 300.14"
"16-11-11";"Rosario";"Soja";"U$S 295.98"
"17-11-11";"Rosario";"Soja";"U$S 288.53"
"29-11-11";"Rosario";"Soja";"U$S 276.73"
"30-11-11";"Rosario";"Soja";"U$S 282.64"
"01-12-11";"Rosario";"Soja";"U$S 277.91"
"02-12-11";"Rosario";"Soja";"U$S 280.88"
"05-12-11";"Rosario";"Soja";"U$S 279.51"
"06-12-11";"Rosario";"Soja";"U$S 280.46"
"07-12-11";"Rosario";"Soja";"U$S 280.27"
"12-12-11";"Rosario";"Soja";"U$S 276.7"
"13-12-11";"Rosario";"Soja";"U$S 278.8"
"14-12-11";"Rosario";"Soja";"U$S 274.47"
"15-12-11";"Rosario";"Soja";"U$S 275.44"
"16-12-11";"Rosario";"Soja";"U$S 279.02"
"19-12-11";"Rosario";"Soja";"U$S 280.99"
"20-12-11";"Rosario";"Soja";"U$S 283.78"
"21-12-11";"Rosario";"Soja";"U$S 285.18"
"22-12-11";"Rosario";"Soja";"U$S 286.81"
"27-12-11";"Rosario";"Soja";"U$S 295.25"
"28-12-11";"Rosario";"Soja";"U$S 294.91"
"03-01-12";"Rosario";"Soja";"U$S 299.72"
"04-01-12";"Rosario";"Soja";"U$S 300.05"
"05-01-12";"Rosario";"Soja";"U$S 298.07"
"06-01-12";"Rosario";"Soja";"U$S 296.5"
"09-01-12";"Rosario";"Soja";"U$S 302.04"
"10-01-12";"Rosario";"Soja";"U$S 302.11"
"11-01-12";"Rosario";"Soja";"U$S 299.17"
"17-01-12";"Rosario";"Soja";"U$S 297.82"
"18-01-12";"Rosario";"Soja";"U$S 298.15"
"19-01-12";"Rosario";"Soja";"U$S 300.86"
"20-01-12";"Rosario";"Soja";"U$S 300.72"
"23-01-12";"Rosario";"Soja";"U$S 308.23"
"24-01-12";"Rosario";"Soja";"U$S 310.34"
"25-01-12";"Rosario";"Soja";"U$S 313.51"
"26-01-12";"Rosario";"Soja";"U$S 314.35"
"27-01-12";"Rosario";"Soja";"U$S 314.42"
"31-01-12";"Rosario";"Soja";"U$S 307.24"
"01-02-12";"Rosario";"Soja";"U$S 309.88"
"02-02-12";"Rosario";"Soja";"U$S 311.79"
"03-02-12";"Rosario";"Soja";"U$S 313.87"
"06-02-12";"Rosario";"Soja";"U$S 314.35"
"07-02-12";"Rosario";"Soja";"U$S 314.43"
"08-02-12";"Rosario";"Soja";"U$S 313.91"
"09-02-12";"Rosario";"Soja";"U$S 313.62"
"10-02-12";"Rosario";"Soja";"U$S 307.25"
"13-02-12";"Rosario";"Soja";"U$S 314.08"
"14-02-12";"Rosario";"Soja";"U$S 314.9"
"15-02-12";"Rosario";"Soja";"U$S 314.3"
"16-02-12";"Rosario";"Soja";"U$S 310.13"
"17-02-12";"Rosario";"Soja";"U$S 312.43"
"22-02-12";"Rosario";"Soja";"U$S 312.36"
"23-02-12";"Rosario";"Soja";"U$S 312.36"
"24-02-12";"Rosario";"Soja";"U$S 312.28"
"28-02-12";"Rosario";"Soja";"U$S 316.8"
"29-02-12";"Rosario";"Soja";"U$S 317.19"
"01-03-12";"Rosario";"Soja";"U$S 317.53"
"02-03-12";"Rosario";"Soja";"U$S 318.34"
"05-03-12";"Rosario";"Soja";"U$S 316.03"
"06-03-12";"Rosario";"Soja";"U$S 318.5"
"07-03-12";"Rosario";"Soja";"U$S 315.43"
"08-03-12";"Rosario";"Soja";"U$S 316.66"
"09-03-12";"Rosario";"Soja";"U$S 313.61"
"12-03-12";"Rosario";"Soja";"U$S 314.86"
"13-03-12";"Rosario";"Soja";"U$S 319.32"
"14-03-12";"Rosario";"Soja";"U$S 321.55"
"15-03-12";"Rosario";"Soja";"U$S 327.9"
"16-03-12";"Rosario";"Soja";"U$S 325.69"
"19-03-12";"Rosario";"Soja";"U$S 320.88"
"20-03-12";"Rosario";"Soja";"U$S 315.46"
"21-03-12";"Rosario";"Soja";"U$S 319.76"
"22-03-12";"Rosario";"Soja";"U$S 319.74"
"23-03-12";"Rosario";"Soja";"U$S 323.87"
"26-03-12";"Rosario";"Soja";"U$S 326.62"
"27-03-12";"Rosario";"Soja";"U$S 330.78"
"28-03-12";"Rosario";"Soja";"U$S 330.59"
"29-03-12";"Rosario";"Soja";"U$S 328.95"
"30-03-12";"Rosario";"Soja";"U$S 338.55"
"03-04-12";"Rosario";"Soja";"U$S 342.31"
"04-04-12";"Rosario";"Soja";"U$S 341.16"
"09-04-12";"Rosario";"Soja";"U$S 341.47"
"10-04-12";"Rosario";"Soja";"U$S 341.13"
"11-04-12";"Rosario";"Soja";"U$S 341"
"12-04-12";"Rosario";"Soja";"U$S 345.39"
"13-04-12";"Rosario";"Soja";"U$S 346.72"
"16-04-12";"Rosario";"Soja";"U$S 343.42"
"17-04-12";"Rosario";"Soja";"U$S 344.78"
"18-04-12";"Rosario";"Soja";"U$S 340.98"
"19-04-12";"Rosario";"Soja";"U$S 343.1"
"20-04-12";"Rosario";"Soja";"U$S 346.35"
"23-04-12";"Rosario";"Soja";"U$S 346.53"
"24-04-12";"Rosario";"Soja";"U$S 351.17"
"25-04-12";"Rosario";"Soja";"U$S 353.19"
"26-04-12";"Rosario";"Soja";"U$S 350.85"
"27-04-12";"Rosario";"Soja";"U$S 353.18"
"02-05-12";"Rosario";"Soja";"U$S 352.69"
"03-05-12";"Rosario";"Soja";"U$S 348.46"
"04-05-12";"Rosario";"Soja";"U$S 348.24"
"07-05-12";"Rosario";"Soja";"U$S 345.5"
"08-05-12";"Rosario";"Soja";"U$S 342.95"
"09-05-12";"Rosario";"Soja";"U$S 341.22"
"10-05-12";"Rosario";"Soja";"U$S 347.04"
"15-05-12";"Rosario";"Soja";"U$S 341.29"
"16-05-12";"Rosario";"Soja";"U$S 342.93"
"17-05-12";"Rosario";"Soja";"U$S 345.09"
"18-05-12";"Rosario";"Soja";"U$S 342.68"
"21-05-12";"Rosario";"Soja";"U$S 343.11"
"22-05-12";"Rosario";"Soja";"U$S 340.2"
"23-05-12";"Rosario";"Soja";"U$S 334.53"
"24-05-12";"Rosario";"Soja";"U$S 337.14"
"28-05-12";"Rosario";"Soja";"U$S 337.06"
"29-05-12";"Rosario";"Soja";"U$S 338.03"
"30-05-12";"Rosario";"Soja";"U$S 335.5"
"01-06-12";"Rosario";"Soja";"U$S 330.8"
"04-06-12";"Rosario";"Soja";"U$S 328.57"
"05-06-12";"Rosario";"Soja";"U$S 332.74"
"13-06-12";"Rosario";"Soja";"U$S 338.6"
"14-06-12";"Rosario";"Soja";"U$S 332.59"
"15-06-12";"Rosario";"Soja";"U$S 330.96"
"18-06-12";"Rosario";"Soja";"U$S 336.67"
"19-06-12";"Rosario";"Soja";"U$S 347.55"
"21-06-12";"Rosario";"Soja";"U$S 349.6"
"22-06-12";"Rosario";"Soja";"U$S 354.61"
"25-06-12";"Rosario";"Soja";"U$S 361.1"
"26-06-12";"Rosario";"Soja";"U$S 358.65"
"27-06-12";"Rosario";"Soja";"U$S 361.66"
"28-06-12";"Rosario";"Soja";"U$S 358.83"
"29-06-12";"Rosario";"Soja";"U$S 363.38"
"02-07-12";"Rosario";"Soja";"U$S 369.06"
"03-07-12";"Rosario";"Soja";"U$S 375.03"
"04-07-12";"Rosario";"Soja";"U$S 374.86"
"05-07-12";"Rosario";"Soja";"U$S 377.92"
"10-07-12";"Rosario";"Soja";"U$S 380.78"
"12-07-12";"Rosario";"Soja";"U$S 378.57"
"13-07-12";"Rosario";"Soja";"U$S 378.27"
"16-07-12";"Rosario";"Soja";"U$S 384.78"
"17-07-12";"Rosario";"Soja";"U$S 384.45"
"18-07-12";"Rosario";"Soja";"U$S 387.76"
"19-07-12";"Rosario";"Soja";"U$S 396.93"
"20-07-12";"Rosario";"Soja";"U$S 401.4"
"23-07-12";"Rosario";"Soja";"U$S 393.79"
"27-07-12";"Rosario";"Soja";"U$S 388.65"
"30-07-12";"Rosario";"Soja";"U$S 393.45"
"31-07-12";"Rosario";"Soja";"U$S 392.58"
"08-08-12";"Rosario";"Soja";"U$S 385.82"
"09-08-12";"Rosario";"Soja";"U$S 393.7"
"10-08-12";"Rosario";"Soja";"U$S 393.39"
"21-08-12";"Rosario";"Soja";"U$S 416.41"
"28-08-12";"Rosario";"Soja";"U$S 422.93"
"29-08-12";"Rosario";"Soja";"U$S 429.68"
"30-08-12";"Rosario";"Soja";"U$S 431.69"
"04-10-12";"Rosario";"Soja";"U$S 403.53"
"05-10-12";"Rosario";"Soja";"U$S 403.27"
"09-10-12";"Rosario";"Soja";"U$S 402.93"
"10-10-12";"Rosario";"Soja";"U$S 396.39"
"11-10-12";"Rosario";"Soja";"U$S 402.33"
"12-10-12";"Rosario";"Soja";"U$S 397.63"
"05-11-12";"Rosario";"Soja";"U$S 413.84"
"06-11-12";"Rosario";"Soja";"U$S 413.94"
"07-11-12";"Rosario";"Soja";"U$S 414.05"
"08-11-12";"Rosario";"Soja";"U$S 412.44"
"21-11-12";"Rosario";"Soja";"U$S 397.63"
"28-11-12";"Rosario";"Soja";"U$S 405.59"
"29-11-12";"Rosario";"Soja";"U$S 407.16"
"06-12-12";"Rosario";"Soja";"U$S 411.69"
"10-12-12";"Rosario";"Soja";"U$S 411.27"
"01-02-13";"Rosario";"Soja";"U$S 366.1"
"27-02-13";"Rosario";"Soja";"U$S 340.28"
"28-02-13";"Rosario";"Soja";"U$S 353.25"
"01-03-13";"Rosario";"Soja";"U$S 342.64"
"04-03-13";"Rosario";"Soja";"U$S 354.17"
"05-03-13";"Rosario";"Soja";"U$S 356.34"
"06-03-13";"Rosario";"Soja";"U$S 353.69"
"07-03-13";"Rosario";"Soja";"U$S 355.92"
"08-03-13";"Rosario";"Soja";"U$S 355.97"
"11-03-13";"Rosario";"Soja";"U$S 356.06"
"12-03-13";"Rosario";"Soja";"U$S 359.2"
"13-03-13";"Rosario";"Soja";"U$S 356.89"
"14-03-13";"Rosario";"Soja";"U$S 342.18"
"15-03-13";"Rosario";"Soja";"U$S 341.71"
"19-03-13";"Rosario";"Soja";"U$S 320.45"
"20-03-13";"Rosario";"Soja";"U$S 321.88"
"21-03-13";"Rosario";"Soja";"U$S 328.04"
"26-03-13";"Rosario";"Soja";"U$S 325.2"
"27-03-13";"Rosario";"Soja";"U$S 324.09"
"04-04-13";"Rosario";"Soja";"U$S 309.31"
"05-04-13";"Rosario";"Soja";"U$S 307.56"
"08-04-13";"Rosario";"Soja";"U$S 311.32"
"09-04-13";"Rosario";"Soja";"U$S 313.02"
"10-04-13";"Rosario";"Soja";"U$S 311.09"
"11-04-13";"Rosario";"Soja";"U$S 314.8"
"12-04-13";"Rosario";"Soja";"U$S 319.09"
"15-04-13";"Rosario";"Soja";"U$S 315.41"
